2023-04-19 11:37:53,494:INFO:Row: ['uniform', '1000', '0', '28.77443105'], Mean: 14.425891212958177, Standard deviation: 8.265355383213688, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,726:INFO:Row: ['weibull', '10000', '0.91481414', ''], Mean: 1.02345339319994, Standard deviation: 1.1329392876352011, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['uniform', '100000', '0', '13.14662364'], Mean: 6.5890547211526425, Standard deviation: 3.79466545196025, Time elapsed: 0.015668 seconds
2023-04-19 11:37:53,742:INFO:Row: ['binomial', '100000', '325', '0.968245476'], Mean: 314.68311, Standard deviation: 3.167918990110069, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['weibull', '100000', '0.761729255', ''], Mean: 1.1791165131617574, Standard deviation: 1.5638032685231562, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['poisson', '10000', '78', ''], Mean: 78.0113, Standard deviation: 8.751101205562646, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['weibull', '10000', '0.955302286', ''], Mean: 1.016033432708385, Standard deviation: 1.067107809453639, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['binomial', '1000', '745', '0.248327841'], Mean: 185.98, Standard deviation: 11.481445901975935, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['poisson', '10000', '11', ''], Mean: 11.0102, Standard deviation: 3.3376482678676616, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['weibull', '1000', '0.022002014', ''], Mean: 2.1784632271733644e+33, Standard deviation: 5.49060631740107e+34, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['normal', '1000', '8.920838191', '0.807664333'], Mean: 8.910437464234038, Standard deviation: 0.7919887888248918, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,742:INFO:Row: ['weibull', '10000', '0.042700201', ''], Mean: 4.849382260332767e+18, Standard deviation: 4.624721097786816e+20, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,757:INFO:Row: ['weibull', '10000', '0.720291548', ''], Mean: 1.236792011030615, Standard deviation: 1.7640105339170888, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,757:INFO:Row: ['weibull', '100000', '0.275560007', ''], Mean: 14.439781477952833, Standard deviation: 96.80622377467824, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['weibull', '1000', '0.940965645', ''], Mean: 1.0415814138488226, Standard deviation: 1.0532545434925935, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['binomial', '100000', '874', '0.629011562'], Mean: 549.72523, Standard deviation: 14.23564369626818, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['poisson', '10000', '43', ''], Mean: 43.0133, Standard deviation: 6.50473082533013, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['uniform', '100000', '0', '4.125976701'], Mean: 2.0665137537221048, Standard deviation: 1.1916723660722914, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['uniform', '1000', '0', '34.12066049'], Mean: 17.41403501936479, Standard deviation: 10.006150459485866, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['weibull', '100000', '0.455664461', ''], Mean: 2.41215807862178, Standard deviation: 6.191149015360139, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['uniform', '10000', '0', '46.21525741'], Mean: 23.11575666771379, Standard deviation: 13.31313039815792, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['normal', '1000', '69.4931682', '41.06421669'], Mean: 70.43255506859012, Standard deviation: 41.83716498134675, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['uniform', '1000', '0', '24.73508525'], Mean: 12.224958018897489, Standard deviation: 7.34261075034582, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['weibull', '1000', '0.527181029', ''], Mean: 1.899918163990691, Standard deviation: 3.86862990516856, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['uniform', '100000', '0', '8.890398899'], Mean: 4.442782499554849, Standard deviation: 2.568260698366774, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,761:INFO:Row: ['weibull', '10000', '0.317011454', ''], Mean: 6.700524451952502, Standard deviation: 24.149177050578892, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['weibull', '10000', '0.508514544', ''], Mean: 1.987393580358635, Standard deviation: 4.287278521669594, Time elapsed: 0.000151 seconds
2023-04-19 11:37:53,777:INFO:Row: ['binomial', '1000', '415', '0.876517985'], Mean: 363.768, Standard deviation: 6.9712392011750675, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['poisson', '10000', '77', ''], Mean: 77.1142, Standard deviation: 8.742594486764212, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['normal', '100000', '72.92169542', '32.69230307'], Mean: 73.06891208072749, Standard deviation: 32.902453971545114, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['poisson', '10000', '7', ''], Mean: 6.9465, Standard deviation: 2.6222581394668225, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['binomial', '1000', '828', '0.665476233'], Mean: 550.376, Standard deviation: 13.047629056652402, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['normal', '100000', '87.5934915', '6.903560329'], Mean: 87.58556522007221, Standard deviation: 6.912547365269239, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['normal', '10000', '83.0227573', '47.90194497'], Mean: 83.37255294335337, Standard deviation: 47.66408526703233, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['binomial', '100000', '321', '0.775731487'], Mean: 249.02203, Standard deviation: 7.4802877403947505, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,777:INFO:Row: ['normal', '1000', '25.57106648', '47.59617152'], Mean: 25.255387045101973, Standard deviation: 48.99182570289794, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['normal', '100000', '51.17453745', '30.40033202'], Mean: 51.06203202918781, Standard deviation: 30.380510355158407, Time elapsed: 0.015756 seconds
2023-04-19 11:37:53,793:INFO:Row: ['binomial', '100000', '342', '0.770166443'], Mean: 263.38242, Standard deviation: 7.780432824952607, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['weibull', '100000', '0.344521638', ''], Mean: 5.3558137749339965, Standard deviation: 22.3981541241609, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['poisson', '10000', '89', ''], Mean: 88.8977, Standard deviation: 9.388217866560193, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['binomial', '1000', '885', '0.414620973'], Mean: 366.951, Standard deviation: 14.523518822929931, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['binomial', '100000', '1', '0.161087194'], Mean: 0.16145, Standard deviation: 0.36794550887325694, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['normal', '10000', '22.33613016', '20.38655607'], Mean: 22.40212309243945, Standard deviation: 20.345064595050555, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,793:INFO:Row: ['uniform', '10000', '0', '40.77910899'], Mean: 20.478737409610552, Standard deviation: 11.847653978828944, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['weibull', '100000', '0.949303681', ''], Mean: 1.0278861451667132, Standard deviation: 1.0855435248733054, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['poisson', '10000', '78', ''], Mean: 78.0974, Standard deviation: 8.89094557625903, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['poisson', '100000', '44', ''], Mean: 43.99711, Standard deviation: 6.646507477457615, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['normal', '1000', '41.00745449', '21.93038922'], Mean: 40.88001285496024, Standard deviation: 21.756843049070962, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['uniform', '1000', '0', '22.32321745'], Mean: 11.345846876373693, Standard deviation: 6.546087392279533, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['binomial', '100000', '419', '0.630106424'], Mean: 264.05345, Standard deviation: 9.899832983313406, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['poisson', '10000', '52', ''], Mean: 52.0299, Standard deviation: 7.29957574041122, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,809:INFO:Row: ['binomial', '10000', '921', '0.749200076'], Mean: 689.8344, Standard deviation: 13.079762101812097, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['uniform', '1000', '0', '37.91454812'], Mean: 18.87184891647671, Standard deviation: 10.905005762334843, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['binomial', '1000', '220', '0.603767752'], Mean: 132.974, Standard deviation: 7.216323440644827, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['uniform', '1000', '0', '4.599266767'], Mean: 2.2409770882552467, Standard deviation: 1.347329873819, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['binomial', '100000', '787', '0.448504519'], Mean: 352.93394, Standard deviation: 13.975108445962055, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['normal', '100000', '40.22624129', '36.49570363'], Mean: 40.30410047232338, Standard deviation: 36.58319487863882, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['binomial', '10000', '223', '0.425905817'], Mean: 94.9608, Standard deviation: 7.302524451174402, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['weibull', '10000', '0.023667464', ''], Mean: 3.060870608533412e+37, Standard deviation: 3.032906529157446e+39, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['poisson', '10000', '53', ''], Mean: 53.0946, Standard deviation: 7.2899143232276735, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['binomial', '1000', '111', '0.093271624'], Mean: 10.353, Standard deviation: 2.908675127957744, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['poisson', '100000', '73', ''], Mean: 72.97277, Standard deviation: 8.563928335004912, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['uniform', '100000', '0', '6.48193881'], Mean: 3.233645980859608, Standard deviation: 1.8695985381208118, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,825:INFO:Row: ['poisson', '10000', '67', ''], Mean: 67.0363, Standard deviation: 8.267404811063747, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,841:INFO:Row: ['normal', '1000', '13.84000983', '13.37044515'], Mean: 13.773164839329102, Standard deviation: 13.235653521283968, Time elapsed: 0.000109 seconds
2023-04-19 11:37:53,842:INFO:Row: ['uniform', '100000', '0', '17.06911089'], Mean: 8.534007410539218, Standard deviation: 4.914270371525372, Time elapsed: 0.000545 seconds
2023-04-19 11:37:53,842:INFO:Row: ['weibull', '1000', '0.798020411', ''], Mean: 1.1642488090664187, Standard deviation: 1.4463639108243944, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['uniform', '1000', '0', '26.1392614'], Mean: 12.973819246227277, Standard deviation: 7.579659580637097, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['normal', '100000', '64.33398929', '8.792653024'], Mean: 64.30070500940806, Standard deviation: 8.800156344803868, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['normal', '10000', '40.3677659', '49.39627911'], Mean: 39.55419520112305, Standard deviation: 49.14299432089382, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['poisson', '10000', '98', ''], Mean: 98.0011, Standard deviation: 9.95860927991454, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['uniform', '10000', '0', '17.96988979'], Mean: 8.983192408509558, Standard deviation: 5.219056175049485, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['weibull', '100000', '0.747255006', ''], Mean: 1.199641026755266, Standard deviation: 1.643101620672087, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['uniform', '100000', '0', '19.54480013'], Mean: 9.756859630993763, Standard deviation: 5.625280230652011, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['poisson', '1000', '63', ''], Mean: 62.517, Standard deviation: 8.152037230042561, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['binomial', '1000', '354', '0.371079652'], Mean: 131.439, Standard deviation: 9.145943308374484, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['normal', '100000', '64.22776309', '17.56226149'], Mean: 64.36415814064881, Standard deviation: 17.582789805496144, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['binomial', '10000', '386', '0.044347943'], Mean: 17.0503, Standard deviation: 4.061498480856542, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['poisson', '1000', '26', ''], Mean: 25.95, Standard deviation: 4.95716652937946, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['normal', '10000', '37.64644937', '13.75249751'], Mean: 37.62479418066652, Standard deviation: 13.885358570824078, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['binomial', '1000', '684', '0.090925533'], Mean: 62.124, Standard deviation: 7.644385128968843, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['poisson', '1000', '47', ''], Mean: 47.019, Standard deviation: 6.7745582143782626, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,842:INFO:Row: ['poisson', '10000', '54', ''], Mean: 54.0406, Standard deviation: 7.358094294041087, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,861:INFO:Row: ['binomial', '100000', '217', '0.361971485'], Mean: 78.52451, Standard deviation: 7.078434802970216, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,861:INFO:Row: ['binomial', '10000', '679', '0.425781035'], Mean: 289.155, Standard deviation: 13.039968366526047, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,861:INFO:Row: ['binomial', '1000', '566', '0.566884805'], Mean: 321.11, Standard deviation: 11.94068256005493, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,861:INFO:Row: ['uniform', '1000', '0', '35.8739096'], Mean: 17.675409343745038, Standard deviation: 10.54486909201721, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['binomial', '100000', '541', '0.043109499'], Mean: 23.33677, Standard deviation: 4.713881199934932, Time elapsed: 0.016201 seconds
2023-04-19 11:37:53,878:INFO:Row: ['normal', '1000', '88.23163696', '23.79284838'], Mean: 87.73297904903885, Standard deviation: 22.922199530587978, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['uniform', '100000', '0', '15.84008286'], Mean: 7.937094156089533, Standard deviation: 4.573047696031911, Time elapsed: 0.000502 seconds
2023-04-19 11:37:53,878:INFO:Row: ['normal', '10000', '5.854706594', '48.31349502'], Mean: 6.0684214710584845, Standard deviation: 48.300907360849486, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['uniform', '100000', '0', '12.7561909'], Mean: 6.353064253546514, Standard deviation: 3.68330110591367, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['binomial', '10000', '784', '0.589594554'], Mean: 462.2185, Standard deviation: 13.852889869987417, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['uniform', '10000', '0', '1.047247842'], Mean: 0.5260426473963007, Standard deviation: 0.30077399767866214, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['normal', '100000', '19.88707888', '45.86741194'], Mean: 19.710708894389647, Standard deviation: 45.8707499630717, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['normal', '100000', '98.64304467', '38.63403894'], Mean: 98.49674634074496, Standard deviation: 38.74607255785115, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['weibull', '10000', '0.833009979', ''], Mean: 1.1006368615800002, Standard deviation: 1.3108596953336458, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,878:INFO:Row: ['binomial', '100000', '254', '0.211095112'], Mean: 53.63828, Standard deviation: 6.466601784677946, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['poisson', '1000', '97', ''], Mean: 97.094, Standard deviation: 9.949832360396833, Time elapsed: 0.015687 seconds
2023-04-19 11:37:53,894:INFO:Row: ['binomial', '10000', '825', '0.648518643'], Mean: 535.0042, Standard deviation: 13.734481510417494, Time elapsed: 0.015687 seconds
2023-04-19 11:37:53,894:INFO:Row: ['normal', '10000', '81.76327125', '13.73768258'], Mean: 81.90917827707239, Standard deviation: 13.561994653258884, Time elapsed: 0.015687 seconds
2023-04-19 11:37:53,894:INFO:Row: ['poisson', '1000', '27', ''], Mean: 27.049, Standard deviation: 5.352812251517888, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['binomial', '1000', '847', '0.072562303'], Mean: 61.416, Standard deviation: 7.404521861673445, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['normal', '1000', '72.2407914', '41.07208399'], Mean: 74.15365345140172, Standard deviation: 40.486018837104666, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['uniform', '1000', '0', '19.73294927'], Mean: 10.199708619591878, Standard deviation: 5.669165178409581, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['poisson', '1000', '1', ''], Mean: 0.963, Standard deviation: 0.9325400795676291, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['poisson', '100000', '94', ''], Mean: 94.04138, Standard deviation: 9.703720301801777, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['uniform', '100000', '0', '47.08646697'], Mean: 23.56088797642927, Standard deviation: 13.5845900794774, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['normal', '1000', '3.11102596', '36.96786943'], Mean: 3.9841901977490584, Standard deviation: 36.73830852824339, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['poisson', '10000', '88', ''], Mean: 87.9909, Standard deviation: 9.348551609206636, Time elapsed: 0.000000 seconds
2023-04-19 11:37:53,894:INFO:Row: ['poisson', '1000', '97', ''], Mean: 97.198, Standard deviation: 9.585760063761246, Time elapsed: 0.000000 seconds
